REFNUM,ACRE
75001265,5.0+
75001266,20.0+
75001267,20.0+
75001268,9.5+
75001269,9.0+
75001270,20.0+
75001271,9.0+
75001272,4.5+
75001273,20.0+
75001274,20.0+
75001275,9.9+
75001276,9.0+
75001277,2.0+
75001278,9.9+
75001279,5.0+
75001280,0.9+
75001281,0.9+
75001282,0.9+
75001283,2.0+
75001284,10.0+
75001285,20.0+
75001286,9.5+
75001287,7.0+
75001288,6.0+
75001289,94.0+
75001290,4.0+
75001291,5.0+
75001292,4.0+
75001293,0.9+
75001294,0.9+
75001295,3.0+
75001296,0.9+
75001297,2.0+
75001298,10.0+
75001299,128.3+
75001300,20.0+
75001301,0.5+
75001302,0.3+
75001304,0.9+
75001305,0.4+
75001306,0.9+
75001307,0.2+
75001308,200.0+
75001309,0.9+
75001310,1.5+
75001311,4.5+
75001312,0.9+
75001313,1.0+
75001314,0.9+
75001315,0.9+
75001316,1.0+
75001317,0.9+
75001318,32.0+
75001319,0.9+
75001321,3.0+
75001322,0.9+
75001323,50.0+
75001324,0.9+
75001325,0.9+
75001326,1.0+
75001327,1.0+
75001328,0.9+
75001329,12.0+
75001330,18.0+
75001331,0.9+
75001332,56.9+
75001333,11.0+
75001334,25.0+
75001335,1.0+
75001336,0.9+
75001337,5.0+
75001338,9.0+
75001339,3.0+
75001340,0.9+
75001341,2.0+
75001342,0.9+
75001343,0.9+
75001344,2.0+
75001345,0.9+
75001346,8.0+
75001347,0.9+
75001348,0.9+
75001349,0.9+
75001350,1.2+
75001351,0.9+
75001352,0.9+
75001354,0.9+
75001355,0.9+
75001356,3.2+
75001357,0.9+
75001358,0.9+
75001359,0.9+
75001360,26.0+
75001361,5.0+
75001362,0.9+
75001364,1.0+
75001365,90.0+
75001367,0.9+
75001368,1.0+
75001369,0.9+
75001370,1.0+
75001371,0.9+
75001372,6.0+
75001373,0.9+
75001375,175.0+
75001376,1.0+
75001377,2.0+
75001378,0.9+
75001379,0.9+
75001380,23.0+
75001381,6.4+
75001382,2.8+
75001383,1.0+
75001384,0.9+
75001385,0.9+
75001386,0.9+
75001387,1.0+
75001388,0.9+
75001389,0.9+
75001390,0.9+
75001391,1.0+
75001392,2.4+
75001393,0.9+
75001394,3.0+
75001395,0.9+
75001396,0.9+
75001397,0.9+
75001398,0.5+
75001400,0.9+
75001401,4.5+
75001402,1.0+
75001403,0.9+
75001404,1.0+
75001405,1.1+
75001406,0.9+
75001407,0.9+
75001408,0.9+
75001409,3.0+
75001410,70.0+
75001411,3.0+
75001412,1.0+
75001413,20.0+
75001416,0.9+
75001417,0.9+
75001418,0.9+
75001419,4.0+
75001420,5.0+
75001421,39.0+
75001422,40.0+
75001423,8.0+
75001424,5.0+
75001425,0.9+
75001426,0.9+
75001427,0.9+
75001428,0.9+
75001429,0.9+
75001430,0.9+
75001431,0.9+
75001432,0.9+
75001433,0.9+
75001434,1.0+
75001435,40.0+
75001436,0.5+
75001437,38.0+
75001438,0.9+
75001439,0.9+
75001440,1.0+
75001441,0.9+
75001442,0.9+
75001443,1.0+
75001444,5.0+
75001445,0.9+
75001446,0.4+
75001447,24.0+
75001448,0.9+
75001449,0.9+
75001450,0.9+
75001452,0.9+
75001453,1.0+
75001454,3.0+
75001455,0.9+
75001456,0.9+
75001457,22.7+
75001458,0.9+
75001459,0.9+
75001460,0.9+
75001462,0.9+
75001463,0.9+
75001464,0.9+
75001465,87.0+
75001466,3.7+
75001467,3.0+
75001468,0.9+
75001469,0.9+
75001471,8.0+
75001472,0.9+
75001474,0.9+
75001475,0.9+
75001476,0.9+
75001477,0.9+
75001478,1.5+
75001479,60.0+
75001480,0.9+
75001481,0.9+
75001483,14.5+
75001484,0.9+
75001485,0.9+
75001486,0.9+
75001488,4.0+
75001489,0.9+
75001490,0.9+
75001491,9.7+
75001492,0.9+
75001493,0.9+
75001495,0.9+
75001496,0.9+
75001497,0.9+
75001498,0.9+
75001499,0.9+
75001500,45.0+
75001501,0.9+
75001502,0.9+
75001503,1.5+
75001504,0.9+
75001505,1.4+
75001506,60.0+
75001507,1.5+
75001508,0.9+
75001509,9.0+
75001510,10.4+
75001511,45.0+
75001512,0.0+
75001513,0.9+
75001514,300.0+
75001515,0.1+
75001516,30.0+
75001517,28.0+
75001518,65.0+
75001519,8.0+
75001520,1.0+
75001521,2.0+
75001523,0.9+
75001524,1.0+
75001525,0.9+
75001526,9.5+
75001527,0.9+
75001528,0.9+
75001529,1.4+
75001530,0.9+
75001531,0.9+
75001532,0.9+
75001533,0.9+
75001534,0.9+
75001535,0.9+
75001537,0.9+
75001538,0.9+
75001539,58.0+
75001541,0.9+
75001542,36.5+
75001543,1.0+
75001544,0.9+
75001545,1.0+
75001546,1.0+
75001547,1.0+
75001548,0.9+
75001549,3.0+
75001550,1.0+
75001551,1.0+
75001552,0.9+
75001553,2.0+
75001554,0.9+
75001555,0.9+
75001556,0.9+
75001557,90.0+
75001558,0.9+
75001559,1.1+
75001560,1.0+
75001561,34.0+
75001562,2.0+
75001563,0.9+
75001564,0.9+
75001565,0.9+
75001566,46080.0+
75001567,129.0+
75001568,34.5+
75001570,5.0+
75001571,278.0+
75001572,1.0+
75001573,5.4+
75001574,0.9+
75001575,1.0+
75001576,0.9+
75001577,3360.0+
75001578,0.9+
75001579,5.1+
75001580,4.5+
75001581,70.0+
75001582,0.9+
75001583,5.0+
75001584,2.0+
75001585,0.9+
75001586,0.1+
75001588,1.0+
75001589,800.0+
75001590,0.1+
75001591,0.0+
75001593,0.5+
75001594,0.3+
75001595,7.0+
75001596,0.2+
75001597,44.0+
75001598,0.2+
75001599,1.1+
75001600,120.0+
75001601,1.0+
75001602,0.2+
75001604,1.0+
75001605,1.0+
75001606,1.0+
75001607,8.0+
75001608,14.0+
75001609,5.0+
75001610,1.0+
75001611,51.6+
75001612,27.0+
75001613,1.0+
75001614,0.9+
75001615,0.9+
75001616,0.1+
75001617,20.0+
75001618,1.0+
75001619,2.0+
75001620,5.0+
75001621,3.3+
75001622,1.0+
75001623,1.0+
75001624,14.7+
75001625,0.5+
75001626,9.4+
75001627,2.0+
75001628,6.0+
75001629,5.0+
75001630,1.5+
75001631,1.0+
75001632,9.0+
75001633,5.0+
75001635,2.0+
75001636,0.5+
75001637,0.5+
75001638,3.0+
75001639,0.5+
75001640,0.0+
75001641,1.0+
75001642,6.0+
75001643,1.0+
75001644,0.9+
75001645,2.0+
75001646,15.3+
75001647,1.0+
75001648,150.0+
75001649,0.4+
75001650,1.0+
75001651,5.0+
75001652,1.0+
75001653,150.0+
75001654,204.0+
75001655,0.7+
75001656,0.9+
75001657,1.3+
75001658,0.9+
75001659,0.1+
75001660,0.9+
75001661,2.0+
75001662,1.0+
75001664,1.8+
75001665,1.5+
75001666,1.0+
75001667,2.0+
75001668,0.9+
75001670,0.5+
75001671,1.0+
75001672,0.3+
75001673,5.0+
75001674,0.2+
75001675,1.0+
75001676,1.0+
75001677,1.0+
75001678,15.0+
75001679,1.0+
75001680,0.6+
75001681,2.0+
75001682,0.1+
75001683,1.0+
75001684,0.9+
75001685,0.9+
75001686,1.3+
75001687,22.0+
75001688,14.0+
75001689,1.0+
75001690,1.0+
75001691,38.0+
75001692,6.0+
75001693,0.9+
75001694,0.9+
75001695,400.0+
75001696,8.5+
75001697,5.0+
75001698,5.0+
75001699,5.0+
75001700,5.0+
75001701,5.0+
75001702,11.0+
75001703,0.9+
75001704,3.0+
75001705,4.4+
75001706,20.0+
75001707,35.0+
75001708,380.0+
75001709,2.0+
75001710,11.0+
75001711,29.0+
75001712,1.0+
75001713,7.5+
75001714,9.0+
75001716,81.0+
75001717,0.1+
75001718,14.0+
75001719,2.0+
75001721,1.0+
75001722,1.0+
75001723,34.0+
75001724,0.5+
75001725,35.0+
75001726,6.0+
75001727,4000.0+
75001728,1.0+
75001729,2.5+
75001730,1.0+
75001731,5.0+
75001732,9.0+
75001733,1.0+
75001734,44.0+
75001735,0.3+
75001736,2.5+
75001737,9.0+
75001738,9.0+
75001739,3.0+
75001740,1.0+
75001741,8.0+
75001742,2.0+
75001744,6.0+
75001745,8.0+
75001746,1.0+
75001747,0.9+
75001748,8.0+
75001749,0.5+
75001750,8.0+
75001751,1700.0+
75001752,1.0+
75001754,9.0+
75001755,8.0+
75001757,9.0+
75001759,8.0+
75001761,9.5+
75001762,9.0+
75001763,0.5+
75001766,8.0+
75001768,2.0+
75001769,1.0+
75001770,2.0+
75001771,23.6+
75001772,0.9+
75001773,1.0+
75001774,6.0+
75001775,225.0+
75001776,8.0+
75001777,1.0+
75001778,9.0+
75001780,76.0+
75001781,8.0+
75001783,9.0+
75001784,2.0+
75001785,9.0+
75001786,1.0+
75001787,7.0+
75001788,72.0+
75001789,675.0+
75001790,0.1+
75001793,1.5+
75001794,4.0+
75001795,5.0+
75001796,1.0+
75001797,9.5+
75001798,12.0+
75001799,9.0+
75001800,8.0+
75001801,0.8+
75001802,5.0+
75001803,3.0+
75001806,40.0+
75001807,0.9+
75001808,200.0+
75001811,0.9+
75001813,4.0+
75001814,0.9+
75001815,2.0+
75001816,0.9+
75001818,1.0+
75001819,0.9+
75001821,100.0+
75001825,0.9+
75001826,36650.0+
75001827,2010.0+
75001828,5.0+
75001829,0.9+
75001830,1.0+
75001831,0.9+
75001832,0.9+
75001833,3000.0+
75001834,10.0+
75001835,0.9+
75001837,0.9+
75001838,0.9+
75001839,0.9+
75001840,0.9+
75001842,1.0+
75001843,5.0+
75001844,1.0+
75001845,0.9+
75001846,0.9+
75001847,3.0+
75001848,0.9+
75001849,0.9+
75001850,1.5+
75001851,0.9+
75001852,0.9+
75001853,0.9+
75001854,0.9+
75001856,1.9+
75001857,0.9+
75001858,1.9+
75001859,0.9+
75001860,0.5+
75001861,0.9+
75001862,0.9+
75001863,5.0+
75001864,1800.0+
75001865,150.0+
75001866,0.9+
75001868,0.9+
75001869,2.7+
75001870,0.9+
75001871,0.9+
75001872,0.9+
75001873,0.9+
75001874,0.7+
75001875,0.9+
75001876,0.9+
75001877,0.9+
75001878,0.9+
75001879,0.9+
75001880,0.9+
75001881,0.9+
75001882,2.0+
75001883,0.5+
75001884,2.0+
75001885,2.0+
75001886,5.0+
75001887,2.0+
75001888,1.0+
75001889,1.0+
75001890,1.0+
75001891,2.0+
75001892,1.5+
75001893,1.0+
75001894,0.8+
75001895,1.0+
75001896,0.6+
75001897,0.8+
75001898,2.0+
75001899,45.0+
75001900,5.0+
75001901,5.0+
75001902,0.9+
75001904,0.9+
75001905,5.0+
75001906,1.0+
75001908,2.5+
75001909,0.3+
75001910,6.0+
75001911,9.0+
75001912,1.8+
75001913,95.0+
75001914,40.0+
75001915,4.9+
75001916,550.0+
75001917,55.0+
75001918,35.0+
75001919,1.0+
75001920,5.0+
75001921,1.0+
75001922,90.0+
75001923,1.0+
75001924,1.0+
75001925,9.0+
75001926,0.9+
75001927,10.0+
75001928,0.9+
75001929,1.0+
75001930,0.1+
75001931,0.9+
75001932,3.0+
75001933,58.0+
75001934,0.9+
75001935,10.0+
75001936,36.0+
75001937,1.0+
75001938,0.9+
75001939,7.2+
75001940,2.0+
75001941,1.0+
75001942,0.9+
75001943,1.0+
75001944,0.9+
75001945,1.0+
75001946,5.0+
75001947,0.5+
75001949,0.9+
75001950,400.0+
75001951,1.0+
75001952,0.5+
75001953,2400.0+
75001954,0.3+
75001955,3.0+
75001956,0.6+
75001957,190.0+
75001958,2.0+
75001960,1104.0+
75001961,5.0+
75001962,25.0+
75001963,1.0+
75001965,1.0+
75001966,5.0+
75001967,1.0+
75001969,0.9+
75001970,3.0+
75001971,25.0+
75001972,1.0+
75001973,8.0+
75001974,7.0+
75001975,1.0+
75001976,1.0+
75001977,6.0+
75001979,150.0+
75001980,1.0+
75001981,7.3+
75001982,0.9+
75001983,0.9+
75001984,0.9+
75001985,2.0+
75001986,0.9+
75001987,2000.5+
75001988,0.5+
75001989,1.0+
75001990,0.2+
75001991,6.0+
75001992,0.5+
75001993,1.0+
75001994,1.0+
75001995,5.0+
75001996,2893.0+
75001997,0.5+
75001998,1.0+
75001999,0.9+
75002000,10.0+
75002002,1.0+
75002003,1.5+
75002004,0.5+
75002005,18.0+
75002006,0.9+
75002008,0.3+
75002009,90.0+
75002010,1.0+
75002011,193.8+
75002013,2.0+
75002014,0.9+
75002015,0.9+
75002016,280.0+
75002017,75.0+
75002018,4.0+
75002019,7.0+
75002020,635.0+
75002021,125.0+
75002022,1200.0+
75002023,734.0+
75002024,6.0+
75002025,2.0+
75002026,190.0+
75002027,2.0+
75002028,2.0+
75002029,1.6+
75002030,1400.0+
75002031,2.0+
75002032,756.0+
75002033,140.0+
75002034,8.0+
75002035,500.0+
75002036,0.9+
75002037,0.9+
75002038,338.0+
75002039,22.0+
75002040,67.0+
75002041,82.0+
75002042,425.0+
75002043,0.9+
75002045,1.7+
75002046,0.9+
75002047,0.5+
75002048,0.1+
75002049,0.0+
75002050,3.1+
75002051,0.1+
75002052,0.1+
75002053,0.2+
75002054,0.3+
75002055,0.9+
75002056,0.9+
75002057,0.9+
75002058,70.0+
75002059,350.0+
75002060,0.1+
75002061,0.5+
75002062,0.9+
75002066,1500.0+
75002067,9.0+
75002068,6.0+
75002069,5.0+
75002070,250.0+
75002071,100.0+
75002072,0.5+
75002073,0.9+
75002074,3.0+
75002075,8.2+
75002076,5.0+
75002077,3.0+
75002078,0.0+
75002079,9.5+
75002080,11.0+
75002081,79.0+
75002082,9.0+
75002083,15.0+
75002084,41.6+
75002085,135.0+
75002086,2.0+
75002087,9.5+
75002088,0.9+
75002089,0.3+
75002090,1.0+
75002091,0.9+
75002092,8.7+
75002093,0.1+
75002094,8.0+
75002095,9.7+
75002096,0.9+
75002097,1.9+
75002098,0.9+
75002099,25.0+
75002100,0.9+
75002101,0.0+
75002102,0.9+
75002103,150.0+
75002104,426.0+
75002105,0.0+
75002106,158.3+
75002107,0.1+
75002108,96.0+
75002109,0.9+
75002110,0.9+
75002111,1.0+
75002112,6.0+
75002113,7.0+
75002114,130.0+
75002115,0.9+
75002116,0.9+
75002117,0.9+
75002118,35.0+
75002119,3.0+
75002120,638.0+
75002121,45.0+
75002122,5.0+
75002123,0.9+
75002124,211.0+
75002125,2800.0+
75002126,3.7+
75002127,0.4+
75002128,1.0+
75002129,1.0+
75002132,28.0+
75002134,0.9+
75002135,0.1+
75002137,3.0+
75002138,9.8+
75002139,22.0+
75002140,9.9+
75002142,2.0+
75002144,0.0+
75002145,1.0+
75002148,2.0+
75002149,94.7+
75002150,0.3+
75002151,6.1+
75002152,0.5+
75002153,1.5+
75002154,0.0+
75002155,10.0+
75002156,0.1+
75002157,0.1+
75002158,0.1+
75002159,4.3+
75002160,0.9+
75002161,280.0+
75002165,122.0+
75002169,1.0+
75002170,21.8+
75002171,1.0+
75002172,25.0+
75002182,46780.0+
75002185,43.5+
76000001,0.9+
76000002,0.9+
76000003,4.0+
76000004,197.0+
76000005,0.9+
76000006,1.1+
76000007,4.5+
76000008,5.0+
76000009,0.9+
76000010,0.9+
76000011,3.0+
76000012,1.0+
76000013,4.5+
76000014,1.0+
76000016,0.9+
76000017,0.9+
76000018,0.9+
76000019,1.0+
76000020,0.9+
76000022,0.9+
76000023,10.0+
76000024,386.0+
76000025,2.0+
76000026,1.0+
76000027,2.0+
76000028,0.9+
76000029,100.0+
76000030,0.9+
76000031,1.0+
76000032,1.0+
76000033,2.0+
76000034,79.4+
76000035,0.9+
76000036,5.0+
76000037,9.0+
76000038,9.4+
76000039,19.0+
76000040,1.0+
76000041,114.0+
76000042,0.9+
76000043,0.9+
76000044,1.0+
76000045,0.9+
76000046,0.9+
76000047,0.9+
76000048,1509.0+
76000049,0.9+
76000050,0.9+
76000051,0.9+
76000052,1.5+
76000053,0.6+
76000054,0.9+
76000055,0.9+
76000056,1.6+
76000057,0.3+
76000058,5.7+
76000059,0.3+
76000060,0.9+
76000061,0.9+
76000062,0.9+
76000063,0.9+
76000064,0.9+
76000065,0.9+
76000066,2.0+
76000067,7.0+
76000068,0.9+
76000069,0.2+
76000070,63.0+
76000071,0.9+
76000072,1.0+
76000073,0.5+
76000074,1.8+
76000075,0.9+
76000076,40.0+
76000077,0.9+
76000078,0.9+
76000079,0.9+
76000080,1.0+
76000081,0.5+
76000082,1.0+
76000083,1.8+
76000084,2.0+
76000085,1.0+
76000086,1.0+
76000087,1.0+
76000088,1.0+
76000089,2.0+
76000091,1.0+
76000092,65.0+
76000093,1.0+
76000094,8.0+
76000095,2.0+
76000096,1.0+
76000097,2.0+
76000098,1.0+
76000099,70.0+
76000100,2.0+
76000101,1.0+
76000102,2.0+
76000103,1.0+
76000104,1.0+
76000105,2.0+
76000106,5.0+
76000107,1.0+
76000108,1.0+
76000109,4.0+
76000110,1.0+
76000111,1.0+
76000112,1.0+
76000113,1.0+
76000114,1.0+
76000115,0.9+
76000116,1.0+
76000117,0.9+
76000118,0.5+
76000119,2.0+
76000120,0.5+
76000121,95.0+
76000122,0.5+
76000123,1.0+
76000124,1.0+
76000125,0.3+
76000126,8.5+
76000127,0.1+
76000128,0.1+
76000129,1.0+
76000130,0.1+
76000131,0.3+
76000132,1.2+
76000133,1.9+
76000135,1.0+
76000136,84.0+
76000137,0.9+
76000138,0.9+
76000139,1.0+
76000140,0.9+
76000141,0.9+
76000142,0.9+
76000143,0.9+
76000144,0.9+
76000145,300.0+
76000146,12.0+
76000147,0.8+
76000148,44.0+
76000149,0.9+
76000150,160.0+
76000151,0.9+
76000152,10.0+
76000153,1.0+
76000154,24.0+
76000155,1.0+
76000156,0.9+
76000157,5.6+
76000158,1.1+
76000159,1.0+
76000160,0.4+
76000161,0.9+
76000162,0.9+
76000163,3.0+
76000164,10.0+
76000165,0.9+
76000166,0.9+
76000167,0.9+
76000168,0.9+
76000169,9.9+
76000170,156.0+
76000171,22.0+
76000172,0.9+
76000173,75.6+
76000174,1.0+
76000176,20.0+
76000177,1.0+
76000178,0.3+
76000185,45.0+
76000189,1.0+
76000190,1.0+
76000191,6.0+
76000192,3.0+
76000193,2.0+
76000194,1.0+
76000195,1.0+
76000196,0.8+
76000197,1.0+
76000198,18.2+
76000199,55.0+
76000200,96.0+
76000201,1.5+
76000202,0.9+
76000203,1.1+
76000204,0.9+
76000206,1.0+
76000207,0.1+
76000208,10.0+
76000209,47.0+
76000210,8.0+
76000211,0.9+
76000212,0.9+
76000214,7.0+
76000215,160.0+
76000216,80.0+
76000217,0.9+
76000218,460.0+
76000219,4.0+
76000220,2.2+
76000221,0.1+
76000222,1.0+
76000223,200.0+
76000224,0.9+
76000225,2.0+
76000226,2.0+
76000227,9.0+
76000228,0.3+
76000229,100.0+
76000230,31.6+
76000231,0.9+
76000232,0.2+
76000233,0.2+
76000235,4.0+
76000236,0.9+
76000237,0.5+
76000238,0.2+
76000239,1.6+
76000240,2.3+
76000241,8.3+
76000242,0.4+
76000243,1.0+
76000244,0.1+
76000245,1.0+
76000246,1.5+
76000247,0.8+
76000248,1.5+
76000249,1.5+
76000250,170.0+
76000251,0.2+
76000252,0.4+
76000253,0.9+
76000254,1.0+
76000255,130.0+
76000256,0.5+
76000257,11.0+
76000258,0.7+
76000259,0.9+
76000260,20.0+
76000261,1.0+
76000262,0.9+
76000263,1.0+
76000264,0.1+
76000265,0.1+
76000266,5.0+
76000267,1.2+
76000268,1.1+
76000269,0.5+
76000270,80.5+
76000271,11.0+
76000272,0.9+
76000273,35.0+
76000274,3.0+
76000275,38.0+
76000276,0.9+
76000277,193.6+
76000278,0.6+
76000279,0.5+
76000280,9.0+
76000281,3.9+
76000282,45.0+
76000283,2.0+
76000284,86.5+
76000285,0.8+
76000286,1.0+
76000287,0.5+
76000288,4.5+
76000289,11.5+
76000290,5.0+
76000291,0.8+
76000292,2.5+
76000293,2.0+
76000294,1.4+
76000295,9.0+
76000296,0.8+
76000297,25.0+
76000298,22.0+
76000299,2.1+
76000300,2.0+
76000301,70.0+
76000302,25.0+
76000303,76.0+
76000304,30.0+
76000305,0.9+
76000306,0.9+
76000307,0.5+
76000308,5.5+
76000309,14.0+
76000310,79.0+
76000312,25.1+
76000313,0.9+
76000314,0.9+
76000315,3.0+
76000316,2.1+
76000317,1.0+
76000319,7.7+
76000320,0.9+
76000321,0.8+
76000322,0.9+
76000323,4.1+
76000324,2.0+
76000325,0.9+
76000326,7.0+
76000327,2.4+
76000328,106.0+
76000329,0.7+
76000330,6.0+
76000331,1.3+
76000332,0.9+
76000333,4.0+
76000335,8.8+
76000336,25.0+
76000337,12.0+
76000338,14.5+
76000339,0.9+
76000340,0.9+
76000341,2.0+
76000342,130.0+
76000343,15.3+
76000344,117.0+
76000345,0.1+
76000346,1.1+
76000347,0.9+
76000348,28.5+
76000349,0.9+
76000350,42.0+
76000351,0.9+
76000352,15.5+
76000353,7.0+
76000354,6.0+
76000355,8.0+
76000356,5.7+
76000357,6.0+
76000358,40.0+
76000359,0.9+
76000360,0.1+
76000361,0.9+
76000362,17.3+
76000363,19.5+
76000364,2.3+
76000370,0.1+
76000371,0.5+
76000372,0.1+
76000373,6.0+
76000374,120.0+
76000375,0.3+
76000377,288.0+
76000378,98.0+
76000379,32.5+
76000380,5.1+
76000381,1221.5+
76000382,8.0+
76000383,5.0+
76000384,0.3+
76000385,0.9+
76000386,1.0+
76000387,0.9+
76000388,0.9+
76000389,0.9+
76000390,0.9+
76000391,0.9+
76000392,0.9+
76000393,0.9+
76000394,0.9+
76000395,0.9+
76000396,0.9+
76000397,0.9+
76000398,0.9+
76000399,0.1+
76000400,0.9+
76000401,0.0+
76000402,20.0+
76000403,0.9+
76000404,0.9+
76000406,0.9+
76000407,0.9+
76000408,0.9+
76000409,0.9+
76000410,0.9+
76000411,0.9+
76000412,0.9+
76000414,0.9+
76000416,4.0+
76000418,0.9+
76000419,3.0+
76000420,0.9+
76000421,0.9+
76000422,0.9+
76000423,0.9+
76000424,0.9+
76000426,0.9+
76000427,1.0+
76000428,1.0+
76000429,0.9+
76000430,0.9+
76000431,0.9+
76000433,0.9+
76000434,0.9+
76000435,168.0+
76000436,0.9+
76000437,0.9+
76000438,0.9+
76000439,0.9+
76000440,30.0+
76000441,0.9+
76000442,0.9+
76000443,0.9+
76000444,0.9+
76000445,0.9+
76000447,0.9+
76000448,0.9+
76000450,5.0+
76000451,0.9+
76000453,0.9+
76000455,0.9+
76000457,0.9+
76000459,0.9+
76000460,0.9+
76000461,0.9+
76000462,0.9+
76000463,0.9+
76000464,0.9+
76000465,0.9+
76000466,0.9+
76000467,0.9+
76000468,35.0+
76000470,0.9+
76000472,0.9+
76000473,2.8+
76000474,0.9+
76000475,0.1+
76000476,0.7+
76000477,1.7+
76000478,1.5+
76000479,3.0+
76000480,0.2+
76000481,450.0+
76000482,1.1+
76000483,66.2+
76000484,640.0+
76000485,18.6+
76000486,1.0+
76000487,1.8+
76000488,6.0+
76000489,0.5+
76000490,0.1+
76000491,0.3+
76000492,4.0+
76000493,0.9+
76000494,0.9+
76000495,0.0+
76000497,0.1+
76000498,0.9+
76000499,0.5+
76000500,9.0+
76000501,1.0+
76000502,2.0+
76000503,1.0+
76000504,85.0+
76000505,5.0+
76000506,0.2+
76000507,0.3+
76000508,126.0+
76000509,116.0+
76000511,0.1+
76000512,0.2+
76000513,2.0+
76000514,1120.0+
76000515,13.0+
76000516,0.3+
76000520,0.1+
76000523,0.1+
76000524,0.3+
76000525,5.0+
76000526,13.0+
76000527,1.5+
76000528,9.5+
76000529,2.0+
76000530,38.0+
76000531,0.9+
76000532,87.5+
76000533,0.9+
76000534,44.0+
76000535,0.1+
76000536,0.2+
76000537,0.1+
76000538,1.4+
76000539,25.0+
76000540,0.6+
76000541,0.2+
76000542,2.5+
76000545,0.3+
76000546,3.0+
76000547,0.1+
76000548,0.5+
76000549,0.9+
76000550,0.5+
76000551,0.9+
76000552,0.7+
76000553,0.9+
76000554,0.9+
76000555,0.9+
76000556,0.9+
76000557,0.3+
76000561,40.8+
76000563,0.9+
76000565,0.3+
76000566,480.0+
76000567,0.9+
76000568,0.9+
76000569,240.0+
76000570,5.0+
76000571,2.5+
76000572,2.0+
76000573,1.5+
76000574,175.0+
76000575,28.3+
76000576,5.0+
76000577,1.0+
76000578,0.5+
76000579,162.0+
76000580,0.9+
76000581,3.3+
76000582,0.9+
76000583,0.9+
76000584,4.0+
76000585,0.9+
76000586,1.9+
76000587,0.3+
76000588,0.9+
76000589,0.9+
76000590,3.0+
76000592,0.9+
76000593,0.9+
76000594,9.9+
76000595,82.0+
76000596,0.9+
76000599,54.0+
76000600,0.9+
76000601,0.9+
76000602,1.5+
76000604,0.4+
76000605,0.9+
76000606,15.5+
76000607,0.9+
76000608,60.0+
76000609,230.0+
76000610,0.0+
76000611,0.0+
76000612,0.0+
76000613,3.5+
76000614,9.0+
76000616,2.0+
76000617,0.9+
76000619,5.0+
76000620,0.9+
76000621,200.0+
76000622,0.9+
76000623,104.0+
76000625,0.9+
76000626,0.1+
76000627,88.0+
76000628,3.0+
76000629,185.0+
76000630,0.9+
76000631,19.0+
76000632,24.8+
76000633,0.9+
76000634,0.9+
76000635,1268.0+
76000636,30.0+
76000637,305.0+
76000638,55.9+
76000639,10.0+
76000640,138.0+
76000641,48.0+
76000645,2.0+
76000646,0.4+
76000647,1.7+
76000648,250.0+
76000649,23.0+
76000650,1400.0+
76000651,1200.0+
76000652,23.0+
76000653,155.0+
76000654,13.0+
76000655,230.0+
76000656,178.0+
76000657,6.0+
76000658,34.0+
76000659,131.0+
76000660,1.0+
76000661,0.3+
76000662,0.9+
76000663,18.0+
76000664,0.9+
76000666,65.0+
76000667,2.0+
76000668,9.0+
76000669,10.0+
76000670,0.9+
76000671,160.0+
76000672,40.0+
76000673,0.9+
76000674,0.9+
76000675,0.9+
76000676,0.9+
76000677,1.0+
76000678,100.0+
76000679,1600.0+
76000680,10.0+
76000681,0.9+
76000682,0.9+
76000683,0.9+
76000684,0.9+
76000685,0.1+
76000686,0.9+
76000687,0.9+
76000688,0.9+
76000689,2.2+
76000690,0.9+
76000691,0.9+
76000692,0.9+
76000693,0.4+
76000694,1.0+
76000695,0.0+
76000696,0.9+
76000697,0.9+
76000699,0.9+
76000700,0.8+
76000701,0.9+
76000702,0.9+
76000703,212.0+
76000704,530.0+
76000705,0.0+
76000706,2.0+
76000707,3.5+
76000708,0.9+
76000709,5.0+
76000710,0.2+
76000711,1.3+
76000712,4.0+
76000713,0.3+
76000714,1.0+
76000715,496.0+
76000716,0.9+
76000717,33.0+
76000719,258.0+
76000721,34.0+
76000722,34.0+
76000723,0.1+
76000724,0.9+
76000725,365.0+
76000726,276.0+
76000727,0.9+
76000728,1.0+
76000729,158.0+
76000731,0.4+
76000732,1.1+
76000733,0.9+
76000734,0.9+
76000735,0.9+
76000736,0.9+
76000737,0.9+
76000739,0.9+
76000740,1.0+
76000741,0.9+
76000742,40.0+
76000743,0.9+
76000744,0.9+
76000745,1.0+
76000746,0.9+
76000747,0.9+
76000748,0.9+
76000749,0.9+
76000750,1.0+
76000751,0.9+
76000752,0.9+
76000753,0.0+
76000755,0.9+
76000756,1.5+
76000758,0.9+
76000759,1.0+
76000760,0.9+
76000761,0.1+
76000762,97.0+
76000763,0.9+
76000764,0.9+
76000765,0.9+
76000766,0.9+
76000767,0.9+
76000768,0.9+
76000769,2.0+
76000770,0.9+
76000771,4.9+
76000772,0.9+
76000773,0.9+
76000774,0.8+
76000775,0.9+
76000776,10.0+
76000777,0.9+
76000778,0.9+
76000779,0.9+
76000780,29.0+
76000781,1.5+
76000782,0.9+
76000783,0.0+
76000784,0.9+
76000785,1.5+
76000787,0.9+
76000788,0.9+
76000789,0.9+
76000790,0.9+
76000792,0.9+
76000794,0.9+
76000795,0.9+
76000796,0.9+
76000797,0.9+
76000799,17.0+
